request_id,therapist_id,session_id,request_date,converted
r_003492,t_0991,s_022464,2024-06-27,false
r_003493,t_0991,s_022468,2024-08-05,true
r_003494,t_0991,s_022470,2024-08-13,false
r_003495,t_0992,s_022472,2024-09-10,false
r_003496,t_0992,s_022487,2024-08-14,false
r_003497,t_0993,s_022501,2024-10-11,false
r_003498,t_0993,s_022507,2024-09-07,true
r_003499,t_0993,s_022513,2024-09-15,true
r_003500,t_0993,s_022515,2024-09-20,false
r_003501,t_0993,s_022522,2024-09-09,false
r_003502,t_0994,s_022535,2024-04-29,true
r_003503,t_0995,s_022552,2024-11-04,true
r_003504,t_0995,s_022568,2024-12-09,true
r_003505,t_0996,s_022573,2024-09-13,true
r_003506,t_0996,s_022575,2024-09-02,true
r_003507,t_0996,s_022576,2024-08-27,true
r_003508,t_0997,s_022596,2024-12-31,true
r_003509,t_0998,s_022607,2024-08-24,false
r_003510,t_0998,s_022610,2024-08-27,true
r_003511,t_0999,s_022629,2024-11-09,false
r_003512,t_0999,s_022634,2024-11-04,true
r_003513,t_0999,s_022643,2024-11-28,true
r_003514,t_0999,s_022647,2024-10-20,true
r_003515,t_0999,s_022648,2024-10-27,true
r_003516,t_0999,s_022650,2024-10-20,true
r_003517,t_1000,s_022658,2024-04-13,true
r_003518,t_1000,s_022662,2024-04-09,true
