session_id,therapist_id,session_date,channel,page_views
s_009523,t_0430,2024-03-03,social,3
s_009524,t_0430,2024-04-02,social,4
s_009525,t_0430,2024-02-13,social,2
s_009526,t_0430,2024-02-16,social,4
s_009527,t_0430,2024-02-23,social,4
s_009528,t_0431,2024-04-13,organic,3
s_009529,t_0431,2024-04-15,organic,5
s_009530,t_0431,2024-05-08,organic,7
s_009531,t_0431,2024-05-07,organic,5
s_009532,t_0431,2024-04-11,organic,3
s_009533,t_0431,2024-05-01,organic,5
s_009534,t_0431,2024-03-21,organic,6
s_009535,t_0431,2024-04-17,organic,4
s_009536,t_0431,2024-03-30,organic,5
s_009537,t_0431,2024-04-15,organic,6
s_009538,t_0432,2024-08-02,organic,6
s_009539,t_0432,2024-07-25,organic,3
s_009540,t_0432,2024-09-06,organic,4
s_009541,t_0432,2024-07-14,organic,6
s_009542,t_0432,2024-09-07,organic,5
s_009543,t_0432,2024-07-22,organic,4
s_009544,t_0432,2024-08-06,organic,7
s_009545,t_0432,2024-07-21,organic,5
s_009546,t_0432,2024-07-25,organic,6
s_009547,t_0432,2024-07-21,organic,5
s_009548,t_0432,2024-07-17,organic,5
s_009549,t_0432,2024-08-24,organic,7
s_009550,t_0432,2024-08-20,organic,4
s_009551,t_0432,2024-07-29,organic,4
s_009552,t_0432,2024-09-12,organic,6
s_009553,t_0432,2024-09-04,organic,3
s_009554,t_0432,2024-08-02,organic,5
s_009555,t_0432,2024-09-08,organic,5
s_009556,t_0432,2024-07-27,organic,3
s_009557,t_0432,2024-08-11,organic,7
s_009558,t_0432,2024-08-09,organic,4
s_009559,t_0432,2024-08-25,organic,6
s_009560,t_0433,2024-12-21,organic,3
s_009561,t_0433,2024-12-16,organic,7
s_009562,t_0433,2024-12-31,organic,3
s_009563,t_0433,2024-12-31,organic,7
s_009564,t_0433,2024-12-31,organic,5
s_009565,t_0433,2024-12-31,organic,4
s_009566,t_0433,2024-12-24,organic,3
s_009567,t_0433,2024-12-20,organic,5
s_009568,t_0433,2024-12-31,organic,7
s_009569,t_0433,2024-12-31,organic,3
s_009570,t_0433,2024-12-31,organic,7
s_009571,t_0433,2024-12-31,organic,5
s_009572,t_0433,2024-12-25,organic,4
s_009573,t_0433,2024-12-31,organic,5
s_009574,t_0433,2024-12-31,organic,4
s_009575,t_0433,2024-12-31,organic,7
s_009576,t_0433,2024-12-31,organic,6
s_009577,t_0434,2024-07-14,referral,6
s_009578,t_0434,2024-06-30,referral,3
s_009579,t_0434,2024-07-28,referral,4
s_009580,t_0434,2024-08-07,referral,4
s_009581,t_0434,2024-08-21,referral,3
s_009582,t_0434,2024-08-10,referral,7
s_009583,t_0434,2024-07-23,referral,5
s_009584,t_0434,2024-08-22,referral,4
s_009585,t_0434,2024-07-11,referral,6
s_009586,t_0434,2024-07-26,referral,6
s_009587,t_0434,2024-07-05,referral,7
s_009588,t_0434,2024-07-24,referral,6
s_009589,t_0434,2024-08-09,referral,5
s_009590,t_0434,2024-07-23,referral,4
s_009591,t_0434,2024-07-09,referral,6
s_009592,t_0434,2024-06-27,referral,3
s_009593,t_0434,2024-07-14,referral,3
s_009594,t_0434,2024-08-07,referral,3
s_009595,t_0435,2024-06-03,organic,5
s_009596,t_0435,2024-06-15,organic,4
s_009597,t_0435,2024-06-15,organic,6
s_009598,t_0435,2024-06-22,organic,7
s_009599,t_0435,2024-04-28,organic,3
s_009600,t_0435,2024-06-22,organic,5
s_009601,t_0435,2024-05-14,organic,7
s_009602,t_0435,2024-06-05,organic,3
s_009603,t_0435,2024-04-26,organic,3
s_009604,t_0435,2024-06-21,organic,4
s_009605,t_0435,2024-05-24,organic,4
s_009606,t_0435,2024-06-09,organic,4
s_009607,t_0435,2024-04-28,organic,5
s_009608,t_0435,2024-05-05,organic,5
s_009609,t_0435,2024-05-23,organic,4
s_009610,t_0435,2024-05-01,organic,6
s_009611,t_0435,2024-04-25,organic,7
s_009612,t_0435,2024-05-13,organic,4
s_009613,t_0435,2024-05-30,organic,3
s_009614,t_0435,2024-06-12,organic,4
s_009615,t_0435,2024-06-11,organic,6
s_009616,t_0435,2024-05-27,organic,3
s_009617,t_0435,2024-05-25,organic,4
s_009618,t_0435,2024-06-21,organic,3
s_009619,t_0435,2024-05-06,organic,3
s_009620,t_0435,2024-05-06,organic,6
s_009621,t_0435,2024-06-02,organic,5
s_009622,t_0435,2024-05-16,organic,4
s_009623,t_0435,2024-05-27,organic,6
s_009624,t_0435,2024-05-05,organic,3
s_009625,t_0435,2024-06-01,organic,4
s_009626,t_0435,2024-05-30,organic,6
s_009627,t_0435,2024-06-13,organic,4
s_009628,t_0435,2024-05-16,organic,4
s_009629,t_0436,2024-10-28,organic,7
s_009630,t_0436,2024-10-27,organic,4
s_009631,t_0436,2024-12-02,organic,4
s_009632,t_0436,2024-10-14,organic,4
s_009633,t_0436,2024-10-14,organic,6
s_009634,t_0436,2024-10-19,organic,7
s_009635,t_0436,2024-10-17,organic,7
s_009636,t_0436,2024-11-12,organic,7
s_009637,t_0436,2024-10-16,organic,3
s_009638,t_0436,2024-10-23,organic,5
s_009639,t_0436,2024-11-28,organic,6
s_009640,t_0436,2024-11-18,organic,4
s_009641,t_0436,2024-11-24,organic,5
s_009642,t_0436,2024-10-19,organic,4
s_009643,t_0436,2024-10-19,organic,6
s_009644,t_0436,2024-11-01,organic,3
s_009645,t_0436,2024-11-06,organic,5
s_009646,t_0436,2024-10-07,organic,6
s_009647,t_0436,2024-10-30,organic,3
s_009648,t_0436,2024-12-02,organic,3
s_009649,t_0436,2024-11-09,organic,6
s_009650,t_0436,2024-10-07,organic,7
s_009651,t_0436,2024-10-16,organic,6
s_009652,t_0436,2024-11-12,organic,6
s_009653,t_0436,2024-11-24,organic,3
s_009654,t_0436,2024-11-22,organic,7
s_009655,t_0436,2024-11-25,organic,4
s_009656,t_0436,2024-11-27,organic,4
s_009657,t_0436,2024-10-29,organic,3
s_009658,t_0436,2024-10-11,organic,3
s_009659,t_0436,2024-11-05,organic,3
s_009660,t_0436,2024-10-14,organic,6
s_009661,t_0436,2024-10-11,organic,5
s_009662,t_0437,2024-08-19,paid_search,6
s_009663,t_0437,2024-07-10,paid_search,6
s_009664,t_0437,2024-08-08,paid_search,6
s_009665,t_0437,2024-08-05,paid_search,3
s_009666,t_0437,2024-08-10,paid_search,2
s_009667,t_0437,2024-08-19,paid_search,5
s_009668,t_0437,2024-08-07,paid_search,5
s_009669,t_0437,2024-08-24,paid_search,4
s_009670,t_0437,2024-07-30,paid_search,4
s_009671,t_0437,2024-08-14,paid_search,5
s_009672,t_0437,2024-07-26,paid_search,3
s_009673,t_0437,2024-07-16,paid_search,5
s_009674,t_0437,2024-08-13,paid_search,4
s_009675,t_0437,2024-07-04,paid_search,3
s_009676,t_0437,2024-07-09,paid_search,3
s_009677,t_0437,2024-08-09,paid_search,3
s_009678,t_0437,2024-07-05,paid_search,3
s_009679,t_0437,2024-08-23,paid_search,6
s_009680,t_0437,2024-06-27,paid_search,2
s_009681,t_0437,2024-08-13,paid_search,6
s_009682,t_0437,2024-07-14,paid_search,4
s_009683,t_0437,2024-07-05,paid_search,4
s_009684,t_0437,2024-07-31,paid_search,6
s_009685,t_0437,2024-07-05,paid_search,3
s_009686,t_0437,2024-07-07,paid_search,4
s_009687,t_0437,2024-07-21,paid_search,2
s_009688,t_0437,2024-07-20,paid_search,3
s_009689,t_0437,2024-08-17,paid_search,6
s_009690,t_0437,2024-07-17,paid_search,3
s_009691,t_0437,2024-07-19,paid_search,2
s_009692,t_0438,2024-12-19,paid_search,5
s_009693,t_0438,2024-12-31,paid_search,3
s_009694,t_0438,2024-12-08,paid_search,2
s_009695,t_0438,2024-12-31,paid_search,2
s_009696,t_0438,2024-12-21,paid_search,5
s_009697,t_0438,2024-12-31,paid_search,5
s_009698,t_0438,2024-12-21,paid_search,2
s_009699,t_0438,2024-12-31,paid_search,3
s_009700,t_0438,2024-12-04,paid_search,5
s_009701,t_0438,2024-12-31,paid_search,4
s_009702,t_0438,2024-12-18,paid_search,6
s_009703,t_0438,2024-12-31,paid_search,4
s_009704,t_0438,2024-12-31,paid_search,2
s_009705,t_0438,2024-12-31,paid_search,6
s_009706,t_0438,2024-12-24,paid_search,3
s_009707,t_0438,2024-12-04,paid_search,2
s_009708,t_0438,2024-12-18,paid_search,5
s_009709,t_0438,2024-12-15,paid_search,5
s_009710,t_0438,2024-12-31,paid_search,2
s_009711,t_0438,2024-12-31,paid_search,4
s_009712,t_0438,2024-12-31,paid_search,5
s_009713,t_0438,2024-12-18,paid_search,6
s_009714,t_0439,2024-03-05,paid_search,4
s_009715,t_0439,2024-02-28,paid_search,2
s_009716,t_0439,2024-02-24,paid_search,4
s_009717,t_0439,2024-03-25,paid_search,5
s_009718,t_0439,2024-02-06,paid_search,4
s_009719,t_0439,2024-02-24,paid_search,4
s_009720,t_0439,2024-03-11,paid_search,2
s_009721,t_0439,2024-03-26,paid_search,3
s_009722,t_0439,2024-04-03,paid_search,2
s_009723,t_0439,2024-02-27,paid_search,2
s_009724,t_0439,2024-03-02,paid_search,4
s_009725,t_0439,2024-02-08,paid_search,2
s_009726,t_0439,2024-03-11,paid_search,4
s_009727,t_0439,2024-02-25,paid_search,5
s_009728,t_0439,2024-02-21,paid_search,2
s_009729,t_0439,2024-03-11,paid_search,2
s_009730,t_0439,2024-03-11,paid_search,5
s_009731,t_0439,2024-03-12,paid_search,3
s_009732,t_0439,2024-03-12,paid_search,4
s_009733,t_0439,2024-03-03,paid_search,6
s_009734,t_0439,2024-03-06,paid_search,4
s_009735,t_0439,2024-03-26,paid_search,3
s_009736,t_0439,2024-02-07,paid_search,5
s_009737,t_0439,2024-03-26,paid_search,2
s_009738,t_0439,2024-03-26,paid_search,3
s_009739,t_0439,2024-02-05,paid_search,4
s_009740,t_0439,2024-02-14,paid_search,5
s_009741,t_0439,2024-02-14,paid_search,2
s_009742,t_0439,2024-02-08,paid_search,6
s_009743,t_0439,2024-03-30,paid_search,5
s_009744,t_0439,2024-02-10,paid_search,3
s_009745,t_0439,2024-03-21,paid_search,2
s_009746,t_0439,2024-02-13,paid_search,4
s_009747,t_0440,2024-03-25,referral,4
s_009748,t_0440,2024-03-01,referral,4
s_009749,t_0440,2024-03-13,referral,6
s_009750,t_0440,2024-03-22,referral,7
s_009751,t_0440,2024-02-19,referral,6
s_009752,t_0440,2024-02-28,referral,7
s_009753,t_0440,2024-03-06,referral,6
s_009754,t_0440,2024-02-19,referral,3
s_009755,t_0440,2024-03-01,referral,7
s_009756,t_0440,2024-02-24,referral,4
s_009757,t_0440,2024-01-29,referral,4
s_009758,t_0440,2024-02-21,referral,6
s_009759,t_0441,2024-05-05,paid_search,2
s_009760,t_0441,2024-06-11,paid_search,6
s_009761,t_0441,2024-06-09,paid_search,3
s_009762,t_0441,2024-04-29,paid_search,5
s_009763,t_0441,2024-06-01,paid_search,5
s_009764,t_0441,2024-06-03,paid_search,2
s_009765,t_0441,2024-05-20,paid_search,4
s_009766,t_0441,2024-06-04,paid_search,6
s_009767,t_0441,2024-05-24,paid_search,6
s_009768,t_0441,2024-05-30,paid_search,5
s_009769,t_0441,2024-06-01,paid_search,6
s_009770,t_0441,2024-05-17,paid_search,4
s_009771,t_0441,2024-05-06,paid_search,3
s_009772,t_0441,2024-06-20,paid_search,6
s_009773,t_0441,2024-06-17,paid_search,4
s_009774,t_0441,2024-05-03,paid_search,2
s_009775,t_0441,2024-05-29,paid_search,2
s_009776,t_0441,2024-05-31,paid_search,5
s_009777,t_0441,2024-05-12,paid_search,4
s_009778,t_0441,2024-05-03,paid_search,2
s_009779,t_0441,2024-05-23,paid_search,6
s_009780,t_0441,2024-05-31,paid_search,4
s_009781,t_0441,2024-05-02,paid_search,3
s_009782,t_0441,2024-04-28,paid_search,3
s_009783,t_0441,2024-04-23,paid_search,3
s_009784,t_0442,2024-07-04,organic,3
s_009785,t_0442,2024-06-19,organic,3
s_009786,t_0442,2024-07-16,organic,5
s_009787,t_0442,2024-06-28,organic,6
s_009788,t_0442,2024-06-14,organic,5
s_009789,t_0442,2024-07-03,organic,6
s_009790,t_0442,2024-07-18,organic,5
s_009791,t_0442,2024-06-27,organic,3
s_009792,t_0442,2024-07-12,organic,3
s_009793,t_0442,2024-05-28,organic,4
s_009794,t_0442,2024-06-23,organic,7
s_009795,t_0442,2024-06-26,organic,6
s_009796,t_0442,2024-06-16,organic,5
s_009797,t_0443,2024-12-14,paid_search,5
s_009798,t_0443,2024-12-03,paid_search,5
s_009799,t_0443,2024-11-21,paid_search,6
s_009800,t_0443,2024-11-30,paid_search,6
s_009801,t_0443,2024-11-30,paid_search,4
s_009802,t_0443,2024-12-28,paid_search,2
s_009803,t_0443,2024-11-28,paid_search,3
s_009804,t_0443,2024-11-26,paid_search,4
s_009805,t_0443,2024-11-29,paid_search,2
s_009806,t_0443,2024-11-18,paid_search,4
s_009807,t_0443,2024-11-04,paid_search,2
s_009808,t_0443,2024-11-28,paid_search,3
s_009809,t_0443,2024-11-24,paid_search,4
s_009810,t_0443,2024-12-16,paid_search,3
s_009811,t_0443,2024-12-02,paid_search,3
s_009812,t_0443,2024-11-04,paid_search,6
s_009813,t_0443,2024-12-19,paid_search,5
s_009814,t_0443,2024-11-19,paid_search,6
s_009815,t_0443,2024-11-29,paid_search,6
s_009816,t_0443,2024-11-13,paid_search,5
s_009817,t_0443,2024-11-30,paid_search,2
s_009818,t_0443,2024-11-09,paid_search,6
s_009819,t_0443,2024-12-13,paid_search,4
s_009820,t_0443,2024-11-10,paid_search,6
s_009821,t_0443,2024-12-16,paid_search,5
s_009822,t_0443,2024-11-16,paid_search,4
s_009823,t_0443,2024-11-15,paid_search,2
s_009824,t_0444,2024-04-06,paid_search,6
s_009825,t_0444,2024-04-12,paid_search,2
s_009826,t_0444,2024-03-25,paid_search,4
s_009827,t_0444,2024-04-05,paid_search,2
s_009828,t_0444,2024-03-24,paid_search,6
s_009829,t_0444,2024-03-24,paid_search,5
s_009830,t_0444,2024-04-09,paid_search,3
s_009831,t_0444,2024-04-10,paid_search,4
s_009832,t_0444,2024-03-29,paid_search,2
s_009833,t_0444,2024-05-07,paid_search,4
s_009834,t_0444,2024-04-22,paid_search,4
s_009835,t_0444,2024-05-11,paid_search,6
s_009836,t_0444,2024-04-22,paid_search,6
s_009837,t_0444,2024-05-06,paid_search,6
s_009838,t_0444,2024-05-01,paid_search,4
s_009839,t_0444,2024-04-22,paid_search,5
s_009840,t_0444,2024-04-05,paid_search,4
s_009841,t_0444,2024-04-09,paid_search,5
s_009842,t_0444,2024-03-29,paid_search,4
s_009843,t_0444,2024-04-04,paid_search,4
s_009844,t_0444,2024-05-08,paid_search,4
s_009845,t_0444,2024-04-30,paid_search,3
s_009846,t_0444,2024-04-02,paid_search,4
s_009847,t_0444,2024-05-03,paid_search,2
s_009848,t_0444,2024-05-03,paid_search,4
s_009849,t_0444,2024-04-22,paid_search,2
s_009850,t_0444,2024-04-08,paid_search,6
s_009851,t_0444,2024-05-12,paid_search,6
s_009852,t_0444,2024-04-20,paid_search,3
s_009853,t_0444,2024-05-01,paid_search,6
s_009854,t_0444,2024-03-29,paid_search,4
s_009855,t_0444,2024-03-31,paid_search,6
s_009856,t_0445,2024-02-19,paid_search,3
s_009857,t_0445,2024-03-08,paid_search,4
s_009858,t_0445,2024-03-28,paid_search,5
s_009859,t_0445,2024-02-17,paid_search,2
s_009860,t_0445,2024-03-05,paid_search,6
s_009861,t_0445,2024-02-11,paid_search,3
s_009862,t_0445,2024-02-15,paid_search,2
s_009863,t_0445,2024-03-09,paid_search,4
s_009864,t_0445,2024-03-04,paid_search,5
s_009865,t_0445,2024-02-09,paid_search,6
s_009866,t_0445,2024-03-18,paid_search,5
s_009867,t_0445,2024-03-18,paid_search,3
s_009868,t_0445,2024-03-08,paid_search,6
s_009869,t_0445,2024-03-13,paid_search,6
s_009870,t_0445,2024-03-09,paid_search,4
s_009871,t_0445,2024-02-07,paid_search,3
s_009872,t_0445,2024-02-11,paid_search,2
s_009873,t_0445,2024-02-01,paid_search,6
s_009874,t_0445,2024-02-29,paid_search,3
s_009875,t_0445,2024-02-04,paid_search,3
s_009876,t_0445,2024-02-08,paid_search,5
s_009877,t_0445,2024-03-20,paid_search,2
s_009878,t_0445,2024-03-02,paid_search,4
s_009879,t_0445,2024-02-20,paid_search,6
s_009880,t_0446,2024-08-18,organic,5
s_009881,t_0446,2024-09-15,organic,6
s_009882,t_0446,2024-08-29,organic,5
s_009883,t_0446,2024-09-05,organic,7
s_009884,t_0446,2024-08-14,organic,4
s_009885,t_0446,2024-08-08,organic,4
s_009886,t_0446,2024-08-06,organic,3
s_009887,t_0446,2024-08-25,organic,5
s_009888,t_0446,2024-09-11,organic,6
s_009889,t_0446,2024-09-29,organic,5
s_009890,t_0446,2024-08-30,organic,3
s_009891,t_0446,2024-08-15,organic,7
s_009892,t_0446,2024-08-20,organic,7
s_009893,t_0446,2024-08-09,organic,3
s_009894,t_0446,2024-08-15,organic,5
s_009895,t_0446,2024-08-12,organic,4
s_009896,t_0446,2024-09-24,organic,3
s_009897,t_0446,2024-08-19,organic,6
s_009898,t_0446,2024-08-27,organic,6
s_009899,t_0446,2024-09-30,organic,5
s_009900,t_0446,2024-09-08,organic,7
s_009901,t_0447,2024-12-21,social,4
s_009902,t_0447,2024-12-31,social,4
s_009903,t_0447,2024-12-31,social,5
s_009904,t_0447,2024-12-09,social,6
s_009905,t_0447,2024-12-31,social,5
s_009906,t_0447,2024-12-31,social,2
s_009907,t_0447,2024-12-31,social,6
s_009908,t_0447,2024-12-31,social,3
s_009909,t_0447,2024-12-31,social,2
s_009910,t_0447,2024-12-25,social,4
s_009911,t_0447,2024-12-31,social,4
s_009912,t_0447,2024-12-21,social,4
s_009913,t_0447,2024-12-31,social,4
s_009914,t_0447,2024-12-31,social,5
s_009915,t_0447,2024-12-23,social,2
s_009916,t_0447,2024-12-13,social,3
s_009917,t_0447,2024-12-31,social,6
s_009918,t_0447,2024-12-31,social,4
s_009919,t_0447,2024-12-12,social,3
s_009920,t_0447,2024-12-27,social,3
s_009921,t_0447,2024-12-21,social,5
s_009922,t_0447,2024-12-19,social,3
s_009923,t_0448,2024-07-26,organic,4
s_009924,t_0448,2024-06-14,organic,5
s_009925,t_0448,2024-07-01,organic,5
s_009926,t_0448,2024-06-13,organic,5
s_009927,t_0448,2024-06-28,organic,4
s_009928,t_0448,2024-07-13,organic,3
s_009929,t_0448,2024-06-03,organic,5
s_009930,t_0448,2024-06-16,organic,6
s_009931,t_0448,2024-07-17,organic,7
s_009932,t_0448,2024-06-28,organic,7
s_009933,t_0448,2024-07-19,organic,6
s_009934,t_0449,2024-06-16,paid_search,6
s_009935,t_0449,2024-06-17,paid_search,2
s_009936,t_0449,2024-04-27,paid_search,6
s_009937,t_0449,2024-06-14,paid_search,4
s_009938,t_0449,2024-06-09,paid_search,3
s_009939,t_0449,2024-05-31,paid_search,4
s_009940,t_0449,2024-05-19,paid_search,6
s_009941,t_0449,2024-04-28,paid_search,3
s_009942,t_0449,2024-06-20,paid_search,2
s_009943,t_0449,2024-06-05,paid_search,5
s_009944,t_0449,2024-05-23,paid_search,4
s_009945,t_0449,2024-04-29,paid_search,5
s_009946,t_0449,2024-05-11,paid_search,3
s_009947,t_0449,2024-04-27,paid_search,4
s_009948,t_0449,2024-05-08,paid_search,4
s_009949,t_0449,2024-04-28,paid_search,3
s_009950,t_0449,2024-05-09,paid_search,6
s_009951,t_0449,2024-06-14,paid_search,4
s_009952,t_0449,2024-06-24,paid_search,2
s_009953,t_0449,2024-05-05,paid_search,3
s_009954,t_0449,2024-06-16,paid_search,6
s_009955,t_0449,2024-06-03,paid_search,4
s_009956,t_0449,2024-05-22,paid_search,5
s_009957,t_0449,2024-05-16,paid_search,3
s_009958,t_0449,2024-05-23,paid_search,4
s_009959,t_0449,2024-06-10,paid_search,3
s_009960,t_0449,2024-05-07,paid_search,3
s_009961,t_0449,2024-05-03,paid_search,6
s_009962,t_0449,2024-05-04,paid_search,6
s_009963,t_0449,2024-06-14,paid_search,3
s_009964,t_0449,2024-04-25,paid_search,3
s_009965,t_0449,2024-04-26,paid_search,3
s_009966,t_0449,2024-05-16,paid_search,5
s_009967,t_0449,2024-05-31,paid_search,2
s_009968,t_0449,2024-05-08,paid_search,3
s_009969,t_0450,2024-10-28,partner,3
s_009970,t_0450,2024-10-28,partner,4
s_009971,t_0450,2024-10-30,partner,6
s_009972,t_0450,2024-11-12,partner,6
s_009973,t_0450,2024-10-18,partner,3
s_009974,t_0450,2024-11-25,partner,6
s_009975,t_0450,2024-12-03,partner,6
s_009976,t_0450,2024-11-06,partner,3
s_009977,t_0450,2024-11-11,partner,6
s_009978,t_0450,2024-10-23,partner,6
s_009979,t_0451,2024-06-12,paid_search,4
s_009980,t_0451,2024-06-21,paid_search,4
s_009981,t_0451,2024-05-19,paid_search,2
s_009982,t_0451,2024-05-15,paid_search,4
s_009983,t_0451,2024-06-14,paid_search,4
s_009984,t_0451,2024-05-17,paid_search,2
s_009985,t_0451,2024-05-09,paid_search,3
s_009986,t_0451,2024-07-01,paid_search,3
s_009987,t_0451,2024-06-20,paid_search,6
s_009988,t_0451,2024-06-08,paid_search,4
s_009989,t_0451,2024-06-25,paid_search,5
s_009990,t_0451,2024-05-14,paid_search,3
s_009991,t_0451,2024-05-05,paid_search,3
s_009992,t_0451,2024-05-21,paid_search,3
s_009993,t_0451,2024-05-06,paid_search,3
s_009994,t_0451,2024-06-07,paid_search,4
s_009995,t_0451,2024-06-02,paid_search,2
s_009996,t_0451,2024-07-03,paid_search,6
s_009997,t_0451,2024-06-24,paid_search,2
s_009998,t_0451,2024-05-09,paid_search,5
s_009999,t_0451,2024-06-18,paid_search,3
s_010000,t_0451,2024-05-14,paid_search,3
s_010001,t_0451,2024-05-22,paid_search,2
s_010002,t_0451,2024-06-29,paid_search,4
s_010003,t_0451,2024-05-07,paid_search,5
s_010004,t_0451,2024-06-25,paid_search,5
s_010005,t_0451,2024-07-01,paid_search,4
s_010006,t_0451,2024-06-15,paid_search,6
s_010007,t_0451,2024-06-02,paid_search,2
s_010008,t_0452,2024-08-18,partner,6
s_010009,t_0452,2024-07-28,partner,5
s_010010,t_0452,2024-08-03,partner,3
s_010011,t_0452,2024-08-16,partner,7
s_010012,t_0452,2024-09-05,partner,4
s_010013,t_0452,2024-09-05,partner,5
s_010014,t_0452,2024-07-11,partner,6
s_010015,t_0452,2024-07-31,partner,7
s_010016,t_0452,2024-07-22,partner,7
s_010017,t_0452,2024-09-01,partner,6
s_010018,t_0452,2024-07-17,partner,6
s_010019,t_0452,2024-08-17,partner,4
s_010020,t_0452,2024-07-29,partner,7
s_010021,t_0452,2024-09-01,partner,3
s_010022,t_0452,2024-07-19,partner,4
s_010023,t_0452,2024-07-28,partner,7
s_010024,t_0452,2024-07-10,partner,7
s_010025,t_0452,2024-08-27,partner,5
s_010026,t_0452,2024-08-01,partner,6
s_010027,t_0452,2024-08-25,partner,7
s_010028,t_0452,2024-07-26,partner,5
s_010029,t_0452,2024-09-04,partner,7
s_010030,t_0452,2024-08-23,partner,4
s_010031,t_0452,2024-09-06,partner,4
s_010032,t_0452,2024-08-08,partner,4
s_010033,t_0453,2024-07-24,paid_search,5
s_010034,t_0453,2024-08-17,paid_search,2
s_010035,t_0453,2024-08-31,paid_search,3
s_010036,t_0453,2024-07-18,paid_search,3
s_010037,t_0453,2024-07-17,paid_search,2
s_010038,t_0453,2024-07-15,paid_search,2
